ID,RT
110,12.606868714587733
111,18.199030609240065
112,10.282695132217818
113,3.762259701833892
114,7.28282254863762
115,9.686110888855028
116,5.564447992517287
117,1.4363126877917343
118,6.773669227511531
119,18.433147173764624
120,6.4569440757393926
121,6.786502991943559
122,7.668355024039073
123,6.285304777881883
124,11.79663887295214
125,2.5398575036919557
126,14.1526232569067
127,4.074003120683858
128,17.70285872716545
129,3.7050138939512145
130,14.478872542618056
131,0.9598624355918095
132,9.254220184959614
133,1.5834173033310983
134,3.976607056936272
135,7.0147656110831536
136,12.844326990511576
137,16.80709386626276
138,10.58628916235845
139,12.777081282605973
140,13.163432598631255
141,17.497523930086327
142,9.064247923252823
143,3.3464383356501526
144,14.232895219133532
145,4.666803031547724
146,8.121123676207363
147,15.123860150001162
148,18.395949333130307
149,9.184503506108545
150,3.309163029856317
151,4.3545464724151355
152,3.465745871911088
153,11.29597897087983
154,17.14707077276034
155,4.1559806829193136
156,4.8716141124539885
157,17.93413555308272
158,1.9442011258680747
159,17.96122699367845
160,10.903097062668586
161,10.012865497858598
162,13.111269399570922
163,5.144847816385932
164,18.07945394353356
165,16.789413996227257
166,2.855813416513522
167,16.12093022921616
168,13.749320607835182
169,8.858670759248131
170,19.07127320976016
171,16.714992714013494
172,4.085307364377611
173,4.11974605918183
174,13.67576445530839
175,18.810128249217236
176,14.39454710068593
177,13.844373009377843
178,18.68875204908945
179,5.649439486226204
180,11.329451434571885
181,13.44227586823939
182,12.458850910093506
183,6.133991327483805
184,15.70826919361047
185,16.732038583277852
186,12.271826757867405
187,13.78380607124499
188,11.305407936602869
189,19.808682907483643
190,9.785094746185168
191,16.409962370120745
192,8.984150973893081
193,9.279685558247337
194,14.50133132697343
195,4.344501842414436
196,17.190161734266354
197,4.3643737080206835
198,19.451409874761477
199,0.04617236875221975
200,16.771184151358465
201,12.350734248650872
202,16.8169630583839
203,17.764604879338254
204,1.2833774611505322
205,3.542114195895696
206,13.906729694671032
207,19.49912041113976
208,10.358485166431464
209,2.411469670960058
210,19.128675570096284
211,7.825575239916103
212,2.370869464446086
213,9.32124404351468
214,12.695144389260786
215,19.79365244058623
216,13.932666210142449
217,12.429794639408252
218,0.9867623784213686
219,3.5933437859924555
220,18.207734618544396
221,7.313272540212504
222,10.420067154039987
223,1.894367142570379
224,4.44299560051892
225,17.27516598545563
226,0.8364419975068715
227,19.66277728272481
228,7.06230280892858
229,14.592559254548195
230,9.833465184430034
231,1.6435766781692784
232,13.737849365504513
233,18.50782651890532
234,5.439486232956236
235,5.879906073590315
236,9.052151760454914
237,17.746075192809442
238,3.4955555618194967
239,14.161792180392169
240,7.54147136866618
241,1.8641262610394826
242,16.851746643448745
243,19.062539854733583
244,17.515655526849937
245,7.104960131064962
246,9.07370828282803
247,0.4507740876727828
248,1.138386417891022
249,10.311286927035908
250,1.962984516865518
251,4.993953270941633
252,7.822381414207937
253,0.9054171093161778
254,11.00320645632858
255,3.8141567804486387
256,10.775574749509289
257,18.790355063734097
258,14.258832534149565
259,18.32114293032444
260,16.845998260044443
261,19.054687046274676
262,5.766987490701807
263,15.973715546910796
264,11.887861949487935
265,16.123211154268702
266,8.48629161896615
267,8.787114022173144
268,18.133421672940663
269,2.395609010819497
270,7.238679231374105
271,8.33956167310272
272,17.66114788077342
273,5.355303629748818
274,1.4743647193758558
275,16.081169186832597
276,18.66858290125855
277,0.2690201515500923
278,2.0577145979002642
279,3.8057794930760758
280,19.738649263600188
281,13.999849503411694
282,8.547303729350755
283,0.5966730275578125
284,3.4935613277853594
285,14.378032158344816
286,11.680676229369302
287,17.256518169405417
288,4.366914711032908
289,18.08500891450419
290,7.613634378199638
291,8.342891347258668
292,11.023796560010965
293,15.848979205027574
294,11.023235410563935
295,17.017853579925788
296,11.498259082456618
297,17.17405710893867
298,9.040358461196206
299,17.904071085728173
300,15.996512723887156
301,14.61965048591213
302,18.61994304114027
303,11.982113387122284
304,0.029685502762397675
305,3.683591909380848
306,5.880555486513545
307,6.892741990536457
308,4.046113576103938
309,19.59214302850121
310,6.932099043355722
311,17.5056085856206
312,15.055007549044944
313,8.136342340796274
314,9.498823655648149
315,0.9179632711767982
316,10.771411454287524
317,15.236187470987186
318,4.5671690049271785
319,5.478928775113479
320,2.855478850317412
321,5.8236046140402316
322,12.089417983601141
323,18.92084882238638
324,8.630110785279212
325,2.885820597808064
326,7.616946242855125
327,4.324876993294355
328,13.814963904693162
329,12.811891193242568
330,8.572953767564721
331,2.4889965138464842
332,5.809229394941589
333,6.92440326042756
334,11.348483911138334
335,14.69455075027855
336,8.418273991355269
337,18.35696078892949
338,19.595348479715057
339,2.3979072012130964
340,15.407032670822346
341,11.294227740503198
342,1.558465383113159
343,1.4529718577136408
344,8.488431512202222
345,7.619153535683729
346,5.040423874521059
347,18.08546307408409
348,13.706985532272377
349,12.082107534000352
350,11.173340006422652
351,5.712738476245052
352,4.358790915452408
353,15.745043011837002
354,8.091485014693038
355,14.630177548922113
356,11.55103579116651
357,19.55290346015576
358,4.160766621381615
359,8.876667052019924
360,13.349793982175049
361,3.638192349700571
362,5.626180481339757
363,6.849853786689839
364,6.83555554728184
365,19.172416366548113
366,9.80613889664295
367,13.728426177806131
368,9.998449457033571
369,10.552373768843445
370,9.363679777858106
371,9.432246029339218
372,10.319755715342971
373,7.860266321117287
374,18.266462963020736
375,8.213845215084433
376,10.565985668750253
377,14.924383292966585
378,0.3656960960772304
379,9.050259749501388
380,3.854824595263573
381,16.182956518761515
382,16.83155926694859
383,8.03255776029242
384,12.037530027394133
385,3.906227117279204
386,7.272277700596252
387,14.323606036709347
388,10.403049524263189
389,4.5723626977388365
390,14.05034599359222
391,0.8884292077662992
392,13.410678961630678
393,7.493402179749385
394,9.496974754676872
395,19.208882320457498
396,9.394315031118003
397,2.508315577832656
398,1.6631813134351647
399,6.378213735907973
400,18.42589758002854
401,14.076244694906997
402,19.394140824321372
403,17.237731261479027
404,4.457344503811522
405,10.040451829327086
406,18.93392623340308
407,4.604135249050083
408,2.901237519903459
409,5.619352145279279
410,12.724398885472048
411,1.4696161098572724
412,9.46784711260418
413,14.800999792348879
414,17.638908097795593
415,11.476969889908816
416,15.413169670909564
417,5.082712277432668
418,18.227408833068793
419,6.93765782345678
420,18.11027411726461
421,2.9769500466573096
422,18.961574759107243
423,19.010742997450677
424,13.735874181892243
425,4.376143737686846
426,2.5663526339516274
427,11.582575950233567
428,6.960886896024856
429,16.75242106374133
430,3.2961024044884635
431,9.249294160663652
432,12.909192518642127
433,15.554758775841382
434,7.88129202248019
435,10.244559847531127
436,15.385666780046241
437,13.129073790594033
438,0.6320472983548231
439,1.3474941057508905
440,11.320195442758932
441,16.19122550135721
442,9.664955787797652
443,10.988192830508023
444,12.154226376222372
445,1.8392399691770756
446,13.339211518148854
447,16.606973379292413
448,3.885387087754706
449,10.405410623228146
450,13.848413213456647
451,17.19365977951767
452,19.907638327172993
453,18.20016744104192
454,16.89415991134128
455,16.412268245727446
456,0.4103138645499338
457,10.35196225381771
458,9.800974916916354
459,5.953574964080952
460,17.186060160257284
461,9.940134096448629
462,17.954706826905188
463,11.741421753033306
464,0.5058682766555989
465,11.555473643406952
466,17.56169758564123
467,2.3324069150619198
468,17.348076926200857
469,3.2782093060128825
470,13.868896554742635
471,14.99633402609609
472,19.252351662334476
473,0.7998006223376897
474,10.40149437919464
475,4.469940921371503
476,16.183441448715982
477,1.5706151995009887
478,10.769686248360241
479,6.938590061728577
480,2.653914755545843
481,8.076585906395362
482,8.422943394658624
483,11.516305581041674
484,7.619874864731393
485,1.8984159277900314
486,9.769792079295108
487,3.3802984550194926
488,16.582512763374254
489,5.463746048705809
490,16.171408669196154
491,3.9200961156493253
492,5.636585421634961
493,15.933195402078253
494,7.784705111507391
495,9.18030635342761
496,17.965078071621473
497,6.993221620869578
498,12.689903472010414
499,0.6474236876210337
500,9.689575693779855
501,7.613668960942266
502,15.648695545639043
503,3.4016125802611397
504,17.156339555213055
505,10.081100824540998
506,11.006973139844158
507,8.205844347756745
508,17.07352672007695
509,5.639494454895049
510,17.827484750926075
511,17.98585616533662
512,1.8326195519581434
513,4.912571050464316
514,16.76623823473984
515,7.528317621158971
516,6.062502172998148
517,16.355351333247743
518,8.497256438485731
519,11.218913223392743
520,5.3776379943440595
521,15.362507742883821
522,2.000269934223964
523,19.516410732940923
524,4.472829828059613
525,4.792436169091063
526,16.304874804292538
527,15.718820446371213
528,17.55984645041299
529,3.4010418822885224
530,18.747244686691488
531,2.053142715215921
532,18.977988669671177
533,16.8333681409943
534,5.89903966665614
535,9.778932960543798
536,4.175632927284248
537,4.432650253704276
538,17.63078639303188
539,0.3777561848915245
540,4.764647382058833
541,6.616200600559051
542,4.545698382143854
543,7.612732164072138
544,7.750324465773149
545,7.328936868839662
546,12.357354815403847
547,10.851980954852166
548,18.557232034139467
549,13.827079929188784
550,18.635485950962426
551,1.6766397371818398
552,0.6949880397286567
553,18.46702411705527
554,17.253797224332395
555,14.553598928009826
556,18.49283705147393
557,12.606217929607395
558,10.373048490182672
559,5.728212590096684
560,1.6076746295021915
561,15.510129855757278
562,13.597318108248892
563,6.113794754316178
564,1.7390759789193888
565,14.586553844873473
566,9.85430405665332
567,7.573635327234269
568,18.400010997673537
569,5.104205696411794
570,4.704789774098305
571,8.934366467746138
572,18.53811609352193
573,8.64402337725508
574,1.2446474713129096
575,7.90586977582143
576,10.883938377165357
577,2.1071988401428787
578,16.826191249512398
579,19.481955243468274
580,2.8267367443311775
581,8.142771230241001
582,17.595467631647974
583,17.33592415360519
584,14.60519262444803
585,1.1216499078652808
586,12.105848706899781
587,10.156090646287918
588,14.30300016076244
589,12.815461655050447
590,8.04473081591274
591,5.175840047542957
592,14.875284662088594
593,9.74468360095538
594,7.9485956668952795
595,7.99302051260899
596,3.6196121608213283
597,11.823130483438254
598,2.651390820713828
599,12.009485421544241
600,3.643794060691705
601,18.653848885242084
602,10.658941132054148
603,0.8447733731994744
604,0.4095660377313326
605,4.4597585729803075
606,19.477675202308326
607,6.359625840881799
608,18.063631221380877
609,0.663213077860314
610,7.279695884210318
611,4.556785681094418
612,2.0435237053970634
613,19.71309735702838
614,7.305752296903187
615,0.4790737002701162
616,10.021187116057437
617,5.756662899933183
618,3.688353486644216
619,2.462038724494109
620,5.397259877662246
621,18.066180668769555
622,16.6245200846662
623,8.288412307463403
624,10.0313164285017
625,11.146304045081939
626,9.016286648487576
627,2.1055399559684607
628,3.940222949335903
629,15.224137169871064
630,2.395354129060585
631,19.28838708919461
632,16.454999345378837
633,5.414254482975163
634,2.7169703606459716
635,11.35591505100335
636,2.163709087696377
637,4.602685293042308
638,18.05203723307289
639,1.9712897128424878
640,9.362118650927961
641,6.226034489179522
642,13.973227646212191
643,0.1469755991839583
644,12.870225790762781
645,3.1087204845987593
646,7.814343869082212
647,8.161018355770056
648,10.057872184612064
649,6.575784685303631
650,10.603855878869188
651,2.1110832382275624
652,12.44885128512048
653,17.775638591395982
654,0.4078027856564703
655,12.8837583922746
656,7.2808927670194645
657,18.129929258932794
658,11.183311691205722
659,8.21449823632458
660,1.1913027520240416
661,13.836323560236977
662,6.248037445728112
663,12.41321599301559
664,6.914321056080559
665,14.450801169813703
666,4.048991689755068
667,10.85573232195044
668,14.314046964940005
669,3.0951121722255626
670,4.411328871614851
671,6.116056981300497
672,3.6295922491380295
673,1.6046403760435046
674,13.86267544111198
675,8.908285033230039
676,13.203633561935908
677,4.507391796524056
678,1.5963402214604727
679,3.8015461628899305
680,7.441530654517951
681,4.2610065351108855
682,4.044230471994192
683,9.980156420276224
684,4.834753321991512
685,7.594856370910228
686,16.670626001920674
687,11.800907267324451
688,6.282986819316441
689,15.1773897720813
690,2.4395280221556903
691,10.537917264058674
692,16.450771511651215
693,18.311792720572456
694,17.81835121334092
695,8.28316375182352
696,15.002706359173924
697,14.2332881352219
698,9.156911840417344
699,2.093757949746331
700,6.20711365641225
701,15.998712081754523
702,12.304760166388004
703,0.5571153235060278
704,10.828450554713893
705,13.335287260897195
706,18.544786906094302
707,5.528411839101857
708,10.611210467730546
709,9.470889696139643
710,14.260425171073638
711,17.463516867758155
712,6.0443013849767535
713,0.07472583320198956
714,11.044359199914261
715,1.193583798007538
716,2.156620055490135
717,12.876415206424735
718,13.974390557173152
719,9.778788673528322
720,19.24299744632424
721,12.18577400092241
722,16.931018139152446
723,8.796063235168091
724,16.15063729337124
725,15.428883076985954
726,5.969618005323025
727,6.9939070885767585
728,5.99096348731554
729,3.613383902968108
730,7.020143204371001
731,8.453440636554157
732,3.3465302985562095
733,18.99881263383007
734,19.552058616861025
735,16.790017370839344
736,16.69191921048665
737,0.5351563880717247
738,15.624428992344239
739,4.840835026660477
740,9.75978410662249
741,1.3723972462019773
742,6.770894515511041
743,13.63392823122597
744,11.04384420740361
745,12.402183304857804
746,13.51542655483281
747,7.448024454299262
748,13.676876269105964
749,1.015837173435774
750,10.957733734434454
751,14.309213421734228
752,10.099241672890173
753,9.576015875248151
754,0.9643536405004549
755,7.401547901075234
756,8.08325118291741
757,2.1953857711215163
758,17.796239249794798
759,18.67079040370794
760,4.913626104483313
761,1.3342112450980315
762,2.2773179457635817
763,2.7946419872382244
764,18.00246377556221
765,2.8319219225496672
766,4.994309724564694
767,6.796159670550352
768,15.008925327666436
769,18.66943851596584
770,8.828049938439811
771,14.341442475556418
772,5.864997954159654
773,5.315860577276523
774,9.911968754777906
775,4.097787281826852
776,0.6048960499022238
777,0.18872493333007334
778,1.6883497514616352
779,16.023466807497957
780,17.085910582620734
781,1.0724052589087774
782,13.228936960792089
783,11.583755289139921
784,7.675301419789877
785,14.173398605583579
786,3.436290881988544
787,14.339671454638571
788,19.180212018396187
789,1.2973187851843049
790,4.142233535865206
791,1.834724016275071
792,1.9114631894868261
793,1.6570791237444493
794,19.66911679317173
795,12.953772485133001
796,14.87437758138739
797,0.30998858973787957
798,17.132682509825404
799,10.356213051463602
800,7.668951903110606
801,3.7457086369837267
802,19.29026069935664
803,0.47176489420039713
804,18.47179832039498
805,16.364304732082225
806,8.266226727996088
807,5.347322024237162
808,10.346427433834526
809,12.972172046965797
810,9.770388122504416
811,12.395392672699245
812,8.955500150302452
813,18.074843875037423
814,3.4523007283385754
815,6.447669167292354
816,13.819360156620313
817,15.825904613723248
818,9.790127119004794
819,8.455673958690186
820,16.742419351011357
821,0.6551380722802747
822,8.662897852681857
823,3.2352183931637124
824,1.3097210561455541
825,19.097940134524368
826,9.660018949143254
827,10.056165647023324
828,8.728915478016336
829,17.109084201435707
830,9.44624835008981
831,14.355262581110743
832,0.15864044850548042
833,6.605357278634971
834,8.63843953005305
835,4.808182288131999
836,7.241908136685895
837,17.886768587167673
838,0.32132589882353013
839,14.434785643647132
840,5.279839714391709
841,15.900170257326405
842,17.797695979612413
843,14.923653881040426
844,16.784656618778282
845,6.993677251802353
846,3.62779145131525
847,19.804225106518413
848,3.874086829571861
849,13.980442785518045
850,10.710682131806177
851,3.8146796309759368
852,8.308241666150165
853,16.970554505498185
854,9.583154306016826
855,14.837048603769254
856,12.360996560245265
857,6.50545176404147
858,18.151847345780773
859,4.6546505004382315
860,16.144460634078058
861,15.783202644588119
862,12.790479696724105
863,11.231523583334779
864,7.192430504712748
865,13.528323229816237
866,0.05049803669932018
867,13.90995720294217
868,16.844881886376417
869,12.636529863116328
870,5.909809058599597
871,13.690549425769893
872,19.017976006552537
873,3.8910919858707915
874,7.009785573953556
875,7.159733300908055
876,3.6474883631661625
877,19.57589404653073
878,9.73281063974467
879,16.791651204144536
880,16.107996155922336
881,6.726387921116579
882,18.394039845838968
883,7.743359004880064
884,7.37634304095415
885,5.350483353463671
886,19.56916766986478
887,16.560193988676332
888,17.288483732793143
889,15.539146102781826
890,8.240873515895771
891,19.95595942775072
892,15.32313679831314
893,2.7151865868651903
894,17.317906186890745
895,6.809890525573317
896,16.700569568582385
897,0.19654908676189686
898,15.120677008292464
899,6.697041224549478
900,11.687748078175366
901,9.95188970511414
902,12.447852062487803
903,6.145040649215456
904,17.418915365496645
905,0.1525026691491882
906,14.38410763474544
907,17.474206147421565
908,3.57809821086855
909,5.218732183013087
910,10.019221611596214
911,16.78330154017612
912,16.570765163589957
913,2.3917856753132516
914,16.0615541257542
915,13.735793711267823
916,17.735466683054668
917,16.48720168096259
918,19.78129500927971
919,1.5157189280053474
920,5.308434585119639
921,3.669523808887849
922,7.68722134707094
923,13.56954274569703
924,17.43734173805934
925,3.479391202085522
926,8.312853303428314
927,13.415032370918372
928,1.8303652129015724
929,12.515555903958795
930,13.803389445892613
931,4.709657981348614
932,8.590340507732597
933,8.905376681386567
934,19.952852906698862
935,10.539743018082673
936,1.9966235155011058
937,16.86899415045069
938,12.782435189768776
939,17.73629322240459
940,11.523091903314668
941,4.017393172075067
942,5.25787635553127
943,15.865998370919678
944,9.351904425208556
945,17.553707443395034
946,13.607676562993847
947,13.298520190592038
948,15.881363162165849
949,5.149743462381946
950,3.547233271576904
951,1.2075933787630588
952,6.145476413180839
953,3.6552519139338857
954,13.760155800417609
955,6.699244981028865
956,12.962891697276637
957,12.819112403179545
958,5.185145252480812
959,19.368438160825402
960,8.51145192755147
961,0.16265240536443848
962,19.320238430445418
963,8.94115987128549
964,8.84169398129014
965,13.065679810088486
966,2.210944320632824
967,12.124431249269849
968,15.945973807949779
969,3.4802597239771127
970,5.119897743350368
971,5.337344021116646
972,5.500875065388209
973,5.640112908678767
974,10.756019015216223
975,5.37905713277004
976,14.701461909357665
977,9.5031231200649
978,3.9246589422820355
979,18.80518389697208
980,11.321770681920055
981,4.142639277036579
982,14.968607218820916
983,2.3032940185108886
984,19.32331159151569
985,16.060112913379697
986,6.341310143724703
987,6.94596403350308
988,17.616847714842116
989,7.59439979374603
990,6.205794493830381
991,11.625683938825102
992,3.9129067273442897
993,14.367345427393783
994,0.029516206007822454
995,1.3090200255327544
996,9.815961845932588
997,12.502781836063114
998,17.76826277658856
999,4.130921409448208
1000,1.7221011533073805
1001,8.930830654508187
1002,19.459915376872864
1003,11.20798804809133
1004,1.8171893614454748
1005,13.009341374639163
1006,2.9184081091368252
1007,13.44983466287329
1008,17.906141749021437
1009,8.65667482722364
1010,14.161774898970167
1011,11.476966540417015
1012,1.5165592251065907
1013,2.5601015640356906
1014,18.430250452625597
1015,11.469595345409934
1016,13.962258482702268
1017,11.451421324531868
1018,12.379377832499133
1019,4.9749591391399095
1020,16.268595163877947
1021,19.387196399285735
1022,6.987119011616492
1023,18.430224274010808
1024,8.655982094215751
1025,2.9174918957839746
1026,18.271723569569563
1027,7.607610843559122
1028,10.158402575664367
1029,9.877084265590394
1030,1.2123432599427564
1031,6.864464040624605
1032,6.1021873298083795
1033,17.50296487425262
1034,7.077501469438379
1035,10.679459990440574
1036,9.856282196691506
1037,0.8642641060051481
1038,17.64252150499253
1039,13.103857558020795
1040,15.244485262019028
1041,12.0766169690428
1042,9.490762712820695
1043,3.4022916961294714
1044,12.632407031013102
1045,10.128988771154543
1046,0.4370141145651707
1047,8.958985027534123
1048,19.49476833392116
1049,18.92260690707155
1050,1.905208605803741
1051,12.640320123989824
1052,11.134395905367835
1053,5.355073191129693
1054,19.59084907476906
1055,15.617561925767674
1056,7.7421666946524486
1057,9.299867232236963
1058,8.001178607576646
1059,18.166010305230728
1060,14.400481838828501
1061,14.605057756758775
1062,7.793191935875081
1063,1.15956183728392
1064,12.558336947721276
1065,17.5303714394283
1066,19.708779395598807
1067,0.03547684248732308
1068,17.070250210794462
1069,7.484431872632415
1070,18.44934321646423
1071,5.742690072937973
1072,7.964694739716911
1073,17.722935965697822
1074,1.0303919873459688
1075,9.594106959778637
1076,13.331916428721442
1077,19.59715009530989
1078,18.731371152251228
1079,4.01682552305576
1080,6.940157274524353
1081,13.215058629361305
1082,18.285166765310446
1083,11.608489857673764
1084,14.187769055865482
1085,10.246934223924393
1086,4.64370746730244
1087,9.117387193558049
1088,6.883895366816402
1089,18.944662714371596
1090,0.24168368796891881
1091,19.90282163947651
1092,10.137085638212648
1093,14.238141697182883
1094,4.332121629570567
1095,14.608806464863079
1096,12.378453507507292
1097,10.692019437100992
1098,19.02012723989165
1099,2.3371841974194285
1100,6.067809662498029
1101,11.061508976753142
1102,19.76475099298043
1103,5.979133151821781
1104,3.552989235952302
1105,5.032343802750807
1106,16.596579230714923
1107,9.829349495689844
1108,9.00007641530335
1109,9.94228693419256
1110,7.994145636653263
1111,10.960384515554743
1112,7.846922028006271
1113,18.934819803714483
1114,13.835523965244922
1115,7.436490814430323
1116,12.40370023898594
1117,9.584432061162518
1118,11.093995826284395
1119,3.7326542310864474
1120,13.758382271814519
1121,6.1392038105161735
1122,1.8757250702418848
1123,19.80676400083731
1124,0.48614590501393495
1125,6.456715292903066
1126,12.94565931631203
1127,9.62963818257575
1128,9.035025329638193
1129,13.22191145341898
1130,11.410997538012737
1131,5.848426372904485
1132,11.526953751307765
1133,2.9234203852426677
1134,18.08371456373076
1135,17.78681936737583
1136,17.674393381492365
1137,6.5068681279191125
1138,13.775150544319816
1139,14.421843288879174
1140,12.227393085855294
1141,11.791739622804663
1142,8.00881201730202
1143,3.4560288658708704
1144,18.266726175745617
1145,15.055141557108191
1146,17.83382160097769
1147,12.412689867455173
1148,13.772032938982955
1149,13.306570448301859
1150,14.342761640130288
1151,3.1319331881276735
1152,13.660807751586269
1153,17.225640142466887
1154,13.080192994058432
1155,7.299154098380676
1156,4.811587617730481
1157,16.830511411547246
1158,11.49953703392757
1159,13.055196781708013
1160,1.6098155698417682
1161,8.004519982441128
1162,5.150947554942887
1163,3.128738839470233
1164,0.31151379974800886
1165,17.751755928183513
1166,8.153724007566417
1167,19.89836676636679
1168,17.60779590384745
1169,17.505760915562966
1170,14.268834861805804
1171,12.719943089720214
1172,17.873857047690084
1173,1.1270271774423635
1174,18.127146244604226
1175,16.439195981259026
1176,6.817763150039696
1177,2.900003070112842
1178,13.720509865151465
1179,17.129071114727722
1180,10.789621928414558
1181,12.428437602337887
1182,8.988316881953653
1183,3.690173620049244
1184,8.026478343279651
1185,19.356006137395973
1186,6.850406187085527
1187,5.040855897539245
1188,19.225361064327174
1189,19.645416648780593
1190,16.314321362346497
1191,7.664864318954486
1192,6.723099852601903
1193,12.965147127960561
1194,3.3287933961158522
1195,0.2575589039879622
1196,17.372983645635948
1197,11.612495064049469
1198,8.680810839107988
1199,17.77474635809003
1200,6.449870321524871
1201,18.519883030938637
1202,11.099278134164742
1203,14.369277020839654
1204,14.02499639470568
1205,7.105896625991647
1206,5.222605428345326
1207,4.924049740567291
1208,8.958212087228631
1209,12.576837727933379
1210,8.879444050340888
1211,14.279105145813652
1212,18.3654644695673
1213,13.612802133284012
1214,19.25901873609815
1215,2.166166146673756
1216,1.5869810154017916
1217,6.154292658960525
1218,12.872257550909723
1219,10.919353332927775
1220,0.027461190839246363
1221,10.588104397287621
1222,16.327744899489954
1223,1.4005286760769287
1224,15.593567403542174
1225,2.609764622406474
1226,6.20362888856651
1227,14.300737255327999
1228,5.3873707081234805
1229,17.80835814072967
1230,13.333344942757657
1231,16.833741183224475
1232,8.583531530123867
1233,10.097633634683582
1234,4.131924931419952
1235,12.844362691509623
1236,18.026041349215195
1237,3.966185141799141
1238,7.039259325191491
1239,15.893506221462383
1240,8.5774678236484
1241,2.0927541490266766
1242,10.230547527330533
1243,15.507900857044483
1244,19.57711372088095
1245,7.450419440179412
1246,1.6460260061921184
1247,3.6841426992472193
1248,7.644838150487459
1249,2.5295545763125005
1250,10.797920432657977
1251,9.249640588923931
1252,11.347281528981622
1253,10.918048220812732
1254,7.147490748978131
1255,3.673129360489329
1256,17.454033237500745
1257,13.931165815955781
1258,6.005472773191565
1259,13.782627509722785
1260,12.168197441412387
1261,2.558440279690819
1262,0.26728636388247073
1263,17.582176813124597
1264,17.820407215727204
1265,6.015751754939442
1266,1.7594524401655698
1267,4.337790947403191
1268,9.29145892034072
1269,14.792932750934654
1270,1.7718286768891
1271,19.951169586608096
1272,16.086559976202963
1273,7.1872022739582615
1274,17.336263565843165
1275,7.869378442958306
1276,3.4665469534719695
1277,2.7619004346895992
1278,9.543047396624448
1279,12.322531259837138
1280,3.7562831941035713
1281,16.85414810483953
1282,14.38085602305507
1283,13.330812956659914
1284,1.5999688636752585
1285,18.84891841983759
1286,17.41518644924794
1287,8.221866894574303
1288,5.471378996827392
1289,14.013827093605089
1290,19.39501603902921
1291,8.512027014764323
1292,1.7747574203120586
1293,17.606424872892497
1294,4.966588637930405
1295,4.032385108024759
1296,13.548140909827243
1297,5.16855711329415
1298,9.853750712928154
1299,8.77956560104776
1300,2.5891401636706135
1301,6.1432589467689835
1302,0.08680763609373754
1303,1.5443893395729003
1304,7.819219739314381
1305,11.570741197697307
1306,3.1274236604708006
1307,15.72765763812756
1308,0.7984232904184574
1309,10.026015962827087
1310,0.3930999942387059
1311,18.969299024780394
1312,16.525481816935024
1313,3.785960886478561
1314,19.548621379150607
1315,1.1209494550258725
1316,16.37029785481126
1317,18.398666943738558
1318,5.5859171607419
1319,3.496910212521842
1320,3.6703040477549242
1321,6.502007228554878
1322,5.654188139522742
1323,1.9054283094319957
1324,8.473135856242077
1325,12.581741337433328
1326,12.867958950060114
1327,5.597405117881358
1328,17.279485517944085
1329,4.221266675250092
1330,8.3919199659484
1331,18.21086529790112
1332,17.577362516436114
1333,14.620065453433837
1334,2.5044165419341424
1335,0.10116399608675053
1336,3.8080935566603547
1337,11.34940824541854
1338,16.194822383936504
1339,1.7272844144907995
1340,14.874706277960971
1341,7.579259487481997
1342,2.410105698791667
